Date,Hour,Minute,Price
2022-10-05,13,28,44990.0
2022-10-05,13,30,58490.0
2022-10-05,14,15,59890.0
2022-10-05,14,35,44990.0
2022-10-05,17,37,59890.0
2022-10-05,19,14,58490.0
2022-10-05,19,51,44990.0
2022-10-05,23,35,59890.0
2022-10-06,00,47,44990.0
2022-10-06,07,55,58490.0
2022-10-06,08,10,44990.0
2022-10-06,08,26,57990.0
2022-10-06,10,48,44990.0
2022-10-06,12,11,58490.0
2022-10-06,12,43,44990.0
2022-10-06,17,01,59890.0
2022-10-06,17,51,44990.0
2022-10-06,22,05,57990.0
2022-10-06,22,23,44990.0
2022-10-07,01,07,57990.0
2022-10-07,01,20,44990.0
2022-10-07,01,58,58490.0
2022-10-07,04,42,44990.0
2022-10-07,07,16,58490.0
2022-10-07,09,39,44990.0
2022-10-07,12,01,57990.0
2022-10-07,12,33,59890.0
2022-10-07,13,18,58490.0
2022-10-07,15,17,59890.0
2022-10-07,18,36,57990.0
2022-10-07,19,38,58490.0
2022-10-07,22,52,59890.0
2022-10-07,23,57,58490.0
2022-10-08,04,03,44990.0
2022-10-08,04,12,57990.0
2022-10-08,04,32,59890.0
2022-10-08,10,03,58490.0
2022-10-08,11,13,57990.0
2022-10-08,16,43,58490.0
2022-10-08,17,02,59890.0
2022-10-08,17,41,58490.0
2022-10-08,21,28,59890.0
2022-10-09,01,25,58490.0
2022-10-09,05,42,59890.0
2022-10-09,05,55,58490.0
2022-10-09,06,02,59890.0
2022-10-09,06,14,58490.0
2022-10-09,09,23,59890.0
2022-10-09,10,12,58490.0
2022-10-09,14,27,59890.0
2022-10-09,14,28,58490.0
2022-10-09,18,20,59890.0
2022-10-09,19,19,58490.0
2022-10-09,22,57,59890.0
2022-10-09,23,25,58490.0
2022-10-10,02,28,57990.0
2022-10-10,03,49,58490.0
2022-10-10,05,39,57990.0
2022-10-10,13,30,58490.0
2022-10-10,16,45,57990.0
2022-10-10,21,20,58490.0
2022-10-11,06,10,57990.0
2022-10-11,07,12,58490.0
2022-10-11,07,46,57990.0
2022-10-11,11,39,58490.0
2022-10-11,12,02,57990.0
2022-10-11,15,56,58490.0
2022-10-11,18,19,57990.0
2022-10-11,20,37,58490.0
2022-10-12,00,06,57990.0
2022-10-12,03,44,58490.0
2022-10-15,17,07,58490.0
2022-10-16,01,09,58490.0
2022-10-17,18,54,54490.0
2022-10-18,09,50,58490.0
2022-10-18,11,58,54490.0
2022-10-18,19,10,58490.0
2022-10-19,09,21,54490.0
2022-10-19,20,47,58490.0
2022-10-20,00,38,54490.0
2022-10-20,11,46,58490.0
2022-10-20,19,21,54490.0
2022-10-21,00,39,54490.0
2022-10-22,01,25,54490.0
2022-10-23,01,29,54490.0
2022-10-24,01,23,54490.0
2022-10-24,04,38,58391.0
2022-10-24,22,44,59990.0
2022-10-25,19,43,54490.0
2022-10-26,02,30,59990.0
2022-10-26,05,56,54490.0
2022-10-26,10,02,59990.0
2022-10-26,16,06,54490.0
2022-10-26,17,07,59990.0
2022-10-26,20,33,54490.0
2022-10-27,00,51,59990.0
2022-10-28,08,25,54490.0
2022-10-28,09,11,59990.0
2022-10-28,12,31,54490.0
2022-10-28,17,02,59990.0
2022-10-28,20,16,54490.0
2022-10-29,00,02,58391.0
2022-10-29,03,22,54490.0
2022-10-29,06,43,58391.0
2022-10-29,13,31,54490.0
2022-10-29,14,30,58391.0
2022-10-29,17,30,54490.0
2022-10-29,22,57,58391.0
2022-10-30,05,30,59990.0
2022-10-30,06,14,58391.0
2022-10-30,10,51,59990.0
2022-10-30,22,36,58391.0
2022-10-31,02,03,59990.0
2022-10-31,03,14,58391.0
2022-10-31,06,25,59990.0
2022-10-31,06,54,58391.0
2022-10-31,17,11,59990.0
2022-10-31,18,49,58391.0
2022-10-31,22,33,59990.0
2022-11-01,01,44,58391.0
2022-11-01,07,37,59990.0
2022-11-01,12,15,58391.0
2022-11-01,15,56,59990.0
2022-11-01,21,52,58391.0
2022-11-02,02,13,59990.0
2022-11-02,06,14,58391.0
2022-11-02,22,41,59989.0
2022-11-03,02,36,58391.0
2022-11-03,08,05,59989.0
2022-11-03,11,48,58391.0
2022-11-03,17,01,59989.0
2022-11-03,22,24,58391.0
2022-11-04,02,35,59989.0
2022-11-04,06,59,58391.0
2022-11-04,10,10,59990.0
2022-11-04,11,24,58391.0
2022-11-04,13,06,59989.0
2022-11-04,17,42,58391.0
2022-11-04,22,02,57901.0
2022-11-05,02,35,58391.0
2022-11-05,02,36,59989.0
2022-11-05,07,58,57901.0
2022-11-05,12,46,58391.0
2022-11-05,17,43,57901.0
2022-11-05,21,57,58391.0
2022-11-05,22,24,59989.0
2022-11-05,23,15,58391.0
2022-11-06,02,44,57901.0
2022-11-06,11,22,59989.0
2022-11-06,12,58,57901.0
2022-11-06,17,55,59989.0
2022-11-06,22,15,57901.0
2022-11-07,07,12,59989.0
2022-11-07,08,27,57901.0
2022-11-07,10,49,59989.0
2022-11-07,17,41,57401.0
2022-11-07,22,47,57901.0
2022-11-08,05,19,57401.0
2022-11-08,12,33,57901.0
2022-11-08,13,44,57401.0
2022-11-08,18,10,57901.0
2022-11-08,19,35,57401.0
2022-11-09,04,23,58990.0
2022-11-09,08,54,57401.0
2022-11-09,21,35,57901.0
2022-11-10,04,49,57401.0
2022-11-13,12,41,58401.0
2022-11-22,10,57,57901.0
2022-11-23,07,56,59990.0
2022-11-24,00,30,59990.0
2022-11-25,00,17,59989.0
2022-11-25,22,07,57401.0
2022-11-26,07,24,57901.0
2022-11-26,11,39,57401.0
2022-11-27,02,05,58401.0
2022-11-27,22,31,57901.0
2022-11-29,03,12,57901.0
2022-11-29,08,05,58990.0
2022-11-29,14,47,57901.0
2022-11-29,18,43,57401.0
2022-11-30,00,39,57901.0
2022-11-30,13,39,57401.0
2022-11-30,18,04,57901.0
2022-11-30,22,08,57401.0
2022-12-01,02,42,57901.0
2022-12-01,06,28,57401.0
2022-12-01,09,46,59490.0
2022-12-01,10,43,57901.0
2022-12-01,11,31,58401.0
2022-12-01,19,20,57901.0
2022-12-01,22,53,58401.0
2022-12-02,03,00,57901.0
2022-12-02,07,03,58401.0
2022-12-02,11,33,57901.0
2022-12-02,18,26,58401.0
2022-12-02,19,23,57901.0
2022-12-03,02,44,58401.0
2022-12-03,03,48,57901.0
2022-12-03,07,48,59990.0
2022-12-03,12,08,57901.0
2022-12-03,19,38,58401.0
2022-12-03,21,04,57901.0
2022-12-04,00,34,58401.0
2022-12-04,05,01,57901.0
2022-12-04,17,28,58401.0
2022-12-04,21,45,57901.0
2022-12-05,05,09,58401.0
2022-12-05,06,06,57901.0
2022-12-05,13,23,58401.0
2022-12-05,14,29,57901.0
2022-12-06,15,53,57901.0
2022-12-07,02,56,57901.0
2022-12-08,14,14,57901.0
2022-12-09,05,10,59990.0
2022-12-09,09,42,57901.0
2022-12-23,14,51,57561.0
2022-12-24,01,34,57799.0
2022-12-24,22,56,56999.0
2022-12-25,17,44,59989.0
2022-12-25,22,05,56999.0
2022-12-26,03,07,57901.0
2022-12-26,07,33,56999.0
2022-12-26,07,57,57901.0
2022-12-26,16,24,56999.0
2022-12-26,23,14,57901.0
2022-12-27,07,35,56999.0
2022-12-27,12,43,57901.0
2022-12-27,23,13,54990.0
2022-12-28,00,08,57901.0
2022-12-28,00,49,54990.0
2022-12-28,04,58,57901.0
2022-12-28,15,19,54990.0
2022-12-28,19,09,57901.0
2022-12-29,20,03,57901.0
2022-12-30,06,26,58990.0
2022-12-30,08,51,57901.0
2022-12-30,22,27,54990.0
2022-12-30,23,02,57799.0
2022-12-31,01,44,57835.0
2022-12-31,02,19,57401.0
2022-12-31,04,54,57561.0
2022-12-31,06,34,57834.0
2022-12-31,06,34,57799.0
2022-12-31,06,58,57834.0
2022-12-31,08,04,56999.0
2022-12-31,18,13,59990.0
2023-01-01,15,01,57901.0
2023-01-02,00,41,59990.0
2023-01-02,01,13,57901.0
2023-01-02,09,23,56999.0
2023-01-02,14,05,57901.0
2023-01-02,15,11,56999.0
2023-01-02,18,58,57901.0
2023-01-02,22,13,59990.0
2023-01-02,23,10,56999.0
2023-01-03,11,18,57901.0
2023-01-03,14,28,57561.0
2023-01-03,18,19,57901.0
2023-01-03,22,31,57561.0
2023-01-04,09,12,57901.0
2023-01-04,11,00,54990.0
2023-01-04,15,21,57561.0
2023-01-05,03,29,57901.0
2023-01-05,08,10,57560.0
2023-01-05,11,27,57901.0
2023-01-05,15,43,57560.0
2023-01-05,18,16,57901.0
2023-01-05,20,02,54990.0
2023-01-06,00,51,57560.0
2023-01-06,01,35,57901.0
2023-01-06,08,10,57560.0
2023-01-06,12,04,59990.0
2023-01-06,13,23,57560.0
2023-01-06,20,34,57901.0
2023-01-07,00,51,57560.0
2023-01-07,04,45,57901.0
2023-01-07,09,10,57560.0
2023-01-07,12,59,57901.0
2023-01-07,16,57,57560.0
2023-01-07,17,01,57401.0
2023-01-07,17,03,57560.0
2023-01-07,18,38,57401.0
2023-01-07,19,49,57560.0
2023-01-07,21,54,57901.0
2023-01-08,02,05,57560.0
2023-01-08,05,56,57901.0
2023-01-08,09,08,59990.0
2023-01-08,09,35,54990.0
2023-01-08,10,32,57560.0
2023-01-08,14,23,57901.0
2023-01-08,18,14,57560.0
2023-01-09,01,14,57901.0
2023-01-09,02,05,57560.0
2023-01-09,05,54,58990.0
2023-01-09,08,49,57901.0
2023-01-09,09,55,57560.0
2023-01-09,13,34,57901.0
2023-01-09,17,47,57560.0
2023-01-09,21,38,57901.0
2023-01-10,01,47,57560.0
2023-01-10,05,36,57901.0
2023-01-10,09,50,57560.0
2023-01-10,10,37,57901.0
2023-01-10,18,22,57560.0
2023-01-10,21,50,57901.0
2023-01-10,22,34,58990.0
2023-01-11,01,04,57901.0
2023-01-11,02,01,57560.0
2023-01-11,05,50,57901.0
2023-01-11,09,06,57560.0
2023-01-11,13,44,57901.0
2023-01-11,17,54,57560.0
2023-01-11,21,46,57901.0
2023-01-11,22,08,57560.0
2023-01-12,01,08,57901.0
2023-01-12,02,23,57560.0
2023-01-12,03,59,57401.0
2023-01-12,05,47,57901.0
2023-01-12,09,58,57560.0
2023-01-12,13,51,57901.0
2023-01-12,17,06,54990.0
2023-01-12,18,01,57560.0
2023-01-12,21,51,57901.0
2023-01-13,01,55,57560.0
2023-01-13,04,55,57901.0
2023-01-13,09,54,57560.0
2023-01-13,13,26,57901.0
2023-01-13,17,26,56999.0
2023-01-13,21,15,58990.0
2023-01-14,01,22,57252.0
2023-01-14,01,42,58990.0
2023-01-14,08,14,57901.0
2023-01-14,09,07,57252.0
2023-01-14,09,53,57901.0
2023-01-14,17,21,53999.0
2023-01-14,21,03,57901.0
2023-01-15,01,21,53999.0
2023-01-15,02,08,54990.0
2023-01-15,05,13,57901.0
2023-01-15,09,35,53999.0
2023-01-15,13,11,57901.0
2023-01-15,17,19,54989.0
2023-01-15,21,14,57901.0
2023-01-16,00,31,52990.0
2023-01-16,03,18,57901.0
2023-01-16,09,28,52990.0
2023-01-16,13,23,57901.0
2023-01-16,18,04,52500.0
2023-01-16,21,34,57901.0
2023-01-17,01,55,52990.0
2023-01-17,05,48,57799.0
2023-01-17,10,12,52990.0
2023-01-17,13,59,57799.0
2023-01-17,17,10,57835.0
2023-01-17,17,32,52500.0
2023-01-17,21,58,57401.0
2023-01-18,02,02,52500.0
2023-01-18,05,44,57401.0
2023-01-18,08,44,57561.0
2023-01-18,09,38,52500.0
2023-01-18,13,29,57561.0
2023-01-18,17,47,52990.0
2023-01-18,21,20,56999.0
2023-01-19,01,33,52990.0
2023-01-19,05,21,56999.0
2023-01-19,08,24,52990.0
2023-01-19,13,25,56999.0
2023-01-19,18,46,52990.0
2023-01-19,22,37,56999.0
2023-01-20,03,48,52990.0
2023-01-20,08,53,56999.0
2023-01-20,14,47,52990.0
2023-01-20,18,42,56999.0
2023-01-21,03,56,57560.0
2023-01-21,07,20,54990.0
2023-01-21,09,12,58990.0
2023-01-21,13,19,54990.0
2023-01-22,11,32,57560.0
2023-01-22,12,55,54990.0
2023-01-23,00,21,57560.0
2023-01-23,00,21,57401.0
2023-01-23,00,21,57560.0
2023-01-23,00,23,54990.0
2023-01-23,00,25,57401.0
2023-01-23,00,57,57560.0
2023-01-23,01,21,57401.0
2023-01-23,01,46,57560.0
2023-01-23,02,23,54990.0
2023-01-24,01,04,52500.0
2023-01-24,02,32,54990.0
2023-01-24,05,24,57560.0
2023-01-24,05,53,54990.0
2023-01-24,17,54,57560.0
2023-01-24,23,11,54990.0
2023-01-25,02,40,53999.0
2023-01-25,03,02,54990.0
2023-01-25,06,41,53999.0
2023-01-25,07,00,54990.0
2023-01-25,09,28,53999.0
2023-01-25,11,53,52990.0
2023-01-25,13,47,57560.0
2023-01-25,17,54,52990.0
2023-01-25,19,42,54990.0
2023-01-25,21,21,52500.0
2023-01-25,21,42,54990.0
2023-01-26,02,41,52990.0
2023-01-26,04,00,52500.0
2023-01-26,05,43,56999.0
2023-01-26,06,40,52500.0
2023-01-26,08,17,57560.0
2023-01-26,13,26,52990.0
2023-01-26,16,02,56999.0
2023-01-26,20,49,57560.0
2023-01-26,21,38,52990.0
2023-01-27,02,38,56999.0
2023-01-27,06,38,57560.0
2023-01-28,02,35,52990.0
2023-01-28,06,51,57560.0
2023-01-28,14,40,52990.0
2023-01-28,15,52,57560.0
2023-01-29,03,07,54990.0
2023-01-29,07,38,57560.0
2023-01-29,15,00,56500.0
2023-01-29,19,12,54990.0
2023-01-29,23,59,56500.0
2023-01-30,06,28,54990.0
2023-01-30,07,29,56500.0
2023-01-30,11,10,54990.0
2023-01-30,15,10,56500.0
2023-01-30,19,19,54990.0
2023-01-30,23,28,56500.0
2023-01-31,14,48,54990.0
2023-01-31,16,43,56500.0
2023-01-31,23,24,54990.0
2023-02-01,00,26,56500.0
2023-02-01,03,55,54990.0
2023-02-01,07,41,56500.0
2023-02-02,06,09,57990.0
2023-02-03,02,48,57990.0
2023-02-03,11,29,59989.0
2023-02-04,13,14,56999.0
2023-02-04,16,16,54990.0
2023-02-04,17,14,59989.0
2023-02-04,20,46,54990.0
2023-02-04,23,54,53999.0
2023-02-05,00,50,59989.0
2023-02-05,04,25,53999.0
2023-02-05,07,58,59989.0
2023-02-05,11,12,53999.0
2023-02-05,15,11,59989.0
2023-02-05,18,49,52990.0
2023-02-05,19,17,59989.0
2023-02-05,21,51,52990.0
2023-02-06,06,55,59989.0
2023-02-06,07,41,52500.0
2023-02-06,10,48,52990.0
2023-02-06,14,40,59989.0
2023-02-06,17,47,52990.0
2023-02-06,20,23,59989.0
2023-02-06,20,38,52500.0
2023-02-06,21,30,59989.0
2023-02-06,22,15,52500.0
2023-02-07,04,55,59989.0
2023-02-07,06,45,52500.0
2023-02-07,11,18,59989.0
2023-02-07,14,53,52990.0
2023-02-07,18,06,59989.0
2023-02-07,21,21,52990.0
2023-02-08,01,55,59989.0
2023-02-08,06,27,52990.0
2023-02-08,10,24,59989.0
2023-02-08,15,56,52990.0
2023-02-08,20,13,59989.0
2023-02-08,23,53,52990.0
2023-02-09,00,02,57401.0
2023-02-09,01,09,52990.0
2023-02-09,05,51,57560.0
2023-02-09,06,51,59989.0
2023-02-09,10,14,54990.0
2023-02-09,16,04,59989.0
2023-02-09,19,43,54990.0
2023-02-10,11,00,59989.0
2023-02-10,15,44,54990.0
2023-02-10,21,27,59989.0
2023-02-11,01,34,54990.0
2023-02-11,07,36,59989.0
2023-02-12,07,35,57560.0
2023-02-12,09,32,59989.0
2023-02-12,17,51,56999.0
2023-02-12,22,42,57560.0
2023-02-13,00,20,59989.0
2023-02-14,02,15,59989.0
2023-02-15,08,45,59989.0
2023-02-16,11,45,59989.0
2023-02-16,15,43,59490.0
2023-02-16,21,59,59989.0
2023-02-16,23,13,59490.0
2023-02-17,01,25,59490.0
2023-02-18,03,58,59490.0
2023-02-18,11,33,59989.0
2023-02-18,12,41,59490.0
2023-02-19,14,10,59989.0
2023-02-19,18,52,59490.0
2023-02-20,06,29,59989.0
2023-02-20,11,10,59490.0
2023-02-20,21,32,59989.0
2023-02-21,02,48,59490.0
2023-02-22,02,29,59989.0
2023-02-22,03,42,59490.0
2023-02-22,07,55,59989.0
2023-02-22,13,04,59490.0
2023-02-22,17,07,59989.0
2023-02-22,22,26,59490.0
2023-02-23,03,17,59989.0
2023-02-23,11,05,59490.0
2023-02-23,14,13,59989.0
2023-02-23,19,54,59490.0
2023-02-23,23,24,59989.0
2023-02-25,07,19,59989.0
2023-02-25,17,10,59490.0
2023-02-25,17,29,59989.0
2023-02-26,00,49,59989.0
2023-02-26,21,53,59490.0
2023-02-27,03,49,59989.0
2023-02-27,11,17,59490.0
2023-02-27,11,58,59989.0
2023-02-27,17,50,59490.0
2023-02-27,18,18,59989.0
2023-02-28,03,28,59490.0
2023-02-28,03,49,59989.0
2023-03-01,06,15,59989.0
2023-03-01,11,12,59490.0
2023-03-01,23,28,59989.0
2023-03-02,01,21,59490.0
2023-03-02,07,06,59989.0
2023-03-02,13,02,59490.0
2023-03-02,20,22,59989.0
2023-03-02,20,41,59490.0
2023-03-02,21,17,59989.0
2023-03-03,00,34,59490.0
2023-03-04,01,21,59989.0
2023-03-04,01,38,59490.0
2023-03-04,08,56,59989.0
2023-03-04,12,51,59490.0
2023-03-05,06,32,59989.0
2023-03-05,07,15,59490.0
2023-03-05,11,21,59989.0
2023-03-05,13,44,59490.0
2023-03-05,19,02,59989.0
2023-03-05,19,24,59490.0
2023-03-06,06,05,59989.0
2023-03-06,10,48,59490.0
2023-03-06,10,54,59989.0
2023-03-06,12,45,59490.0
2023-03-06,23,34,59989.0
2023-03-06,23,52,59490.0
2023-03-07,05,47,59490.0
2023-03-08,06,16,59989.0
2023-03-08,06,56,59490.0
2023-03-09,09,29,59490.0
2023-03-09,09,49,59989.0
2023-03-09,10,30,59490.0
2023-03-09,16,26,59989.0
2023-03-09,18,34,59490.0
2023-03-10,02,52,59989.0
2023-03-10,05,46,59490.0
2023-03-10,08,56,59989.0
2023-03-10,11,35,59490.0
2023-03-10,20,59,59989.0
2023-03-11,13,39,59490.0
2023-03-12,01,13,59989.0
2023-03-12,19,16,59490.0
2023-03-21,10,23,59989.0
2023-04-22,12,15,54990.0
2023-04-27,09,33,59989.0
2023-04-27,14,40,59490.0
2023-04-27,17,43,59989.0
2023-04-27,18,15,59490.0
2023-04-28,00,00,59989.0
2023-04-28,03,20,59490.0
2023-04-28,07,37,59989.0
2023-04-28,09,38,59490.0
2023-04-28,10,29,59989.0
2023-05-01,22,09,59989.0
2023-05-02,01,13,52990.0
2023-05-02,10,48,59989.0
2023-05-04,01,09,52990.0
2023-05-04,10,37,52989.0
2023-05-04,16,08,52988.0
2023-05-05,16,18,49990.0
2023-05-07,01,08,49990.0
2023-05-08,01,09,49990.0
2023-05-09,01,09,49990.0
2023-05-10,01,52,49990.0
2023-05-11,01,09,59989.0
2023-05-12,01,09,59989.0
2023-05-13,01,09,59989.0
2023-05-14,01,09,59989.0
2023-05-15,01,09,59989.0
2023-05-16,01,10,59989.0
2023-05-17,01,10,59989.0
2023-05-18,01,10,59989.0
2023-05-19,01,10,59989.0
2023-05-19,21,42,54990.0
2023-05-21,01,10,54990.0
2023-05-22,13,10,54990.0
2023-05-23,13,11,54990.0
2023-05-24,13,11,54990.0
2023-05-25,01,12,59989.0
2023-05-26,01,12,59989.0
2023-05-27,01,12,59989.0
2023-05-28,01,58,59989.0
2023-05-29,13,13,59989.0
2023-05-30,16,46,59989.0
2023-05-31,18,52,59989.0
2023-06-02,13,13,59989.0
2023-06-03,13,13,59989.0
2023-06-05,01,14,59989.0
2023-06-06,01,15,59989.0
2023-06-07,02,18,59989.0
2023-06-07,04,19,59989.0
2023-06-08,03,07,59989.0
2023-06-09,08,41,59989.0
2023-06-10,02,55,59989.0
2023-06-11,02,17,59989.0
2023-06-12,03,07,59989.0
2023-06-13,00,49,59989.0
2023-06-14,00,35,59989.0
2023-06-15,06,09,59989.0
2023-06-16,16,20,59989.0
2023-06-17,16,41,59989.0
2023-06-18,19,11,59989.0
2023-06-19,12,32,59989.0
2023-06-20,23,19,59989.0
2023-06-21,00,29,59989.0
2023-06-22,01,57,50838.0
2023-06-22,16,31,59989.0
2023-06-23,16,38,59989.0
2023-06-24,16,44,59989.0
2023-06-25,04,17,59989.0
2023-06-26,04,40,59989.0
2023-06-27,16,28,59989.0
2023-06-27,20,28,59989.0
2023-06-28,03,25,59989.0
2023-06-29,07,46,59989.0
2023-06-30,05,50,59989.0
2023-07-01,09,01,59989.0
2023-07-02,00,10,59989.0
2023-07-03,00,35,59989.0
2023-07-04,13,22,59989.0
2023-07-05,14,18,59989.0
2023-07-06,21,56,59989.0
2023-07-07,06,13,59989.0
2023-07-08,01,54,59989.0
2023-07-09,10,57,59989.0
2023-07-10,12,00,59989.0
2023-07-12,02,17,59989.0
2023-07-13,09,56,59989.0
2023-07-14,04,40,49990.0
2023-07-14,13,22,59989.0
2023-07-14,14,13,49990.0
2023-07-14,17,04,59989.0
2023-07-14,18,36,49990.0
2023-07-14,23,56,59989.0
2023-07-15,02,13,44990.0
2023-07-16,04,34,44990.0
2023-07-17,07,52,52990.0
2023-07-18,12,38,52990.0
2023-07-19,13,20,52990.0
2023-07-20,13,20,52990.0
2023-07-21,01,22,59976.0
2023-07-22,02,11,59976.0
2023-07-23,10,04,59976.0
2023-07-24,13,23,59976.0
2023-07-25,13,23,59976.0
2023-07-26,13,24,59976.0
2023-07-27,13,24,59976.0
2023-07-29,02,41,59976.0
2023-07-30,13,24,59976.0
2023-07-31,13,26,59976.0
2023-08-02,01,27,44990.0
2023-08-03,04,48,44989.0
2023-08-04,04,03,44988.0
2023-08-05,10,16,44988.0
2023-08-06,10,38,44988.0
2023-08-07,14,21,44988.0
2023-08-08,18,34,44988.0
2023-08-09,02,24,59976.0
2023-08-09,14,16,52990.0
2023-08-10,14,26,59976.0
2023-08-11,14,32,59976.0
2023-08-12,23,21,59976.0
2023-08-14,01,26,59976.0
2023-08-15,01,26,59976.0
2023-08-16,01,27,59976.0
2023-08-16,18,10,59976.0
2023-08-18,06,54,59976.0
2023-08-19,01,28,52990.0
2023-08-19,02,05,59976.0
2023-08-19,08,30,59976.0
2023-08-20,02,29,52990.0
2023-08-21,10,13,52990.0
2023-08-21,14,25,62990.0
2023-08-21,17,13,52990.0
2023-08-22,07,15,59976.0
2023-08-23,11,28,59976.0
2023-08-24,13,29,59976.0
2023-08-25,13,30,59976.0
2023-08-26,17,27,59976.0
2023-08-27,17,42,59976.0
2023-08-29,01,30,59976.0
2023-08-30,05,13,59976.0
2023-08-30,13,50,59976.0
2023-08-31,10,55,59976.0
2023-09-01,12,10,59976.0
2023-09-02,15,00,59976.0
2023-09-03,11,21,59976.0
2023-09-04,11,27,59976.0
2023-09-05,10,26,59976.0
2023-09-06,11,48,59976.0
2023-09-07,09,49,59976.0
2023-09-08,09,49,59976.0
2023-09-09,11,07,59976.0
2023-09-10,10,12,59976.0
2023-09-11,09,48,59976.0
2023-09-12,10,31,59976.0
2023-09-13,10,46,59976.0
2023-09-14,11,30,59976.0
2023-09-15,11,54,59976.0
2023-09-16,12,30,59976.0
2023-09-17,10,28,59976.0
2023-09-18,05,42,59976.0
2023-09-19,09,52,59976.0
2023-09-20,11,52,59976.0
2023-09-21,10,54,59976.0
2023-09-22,15,52,59976.0
2023-09-23,10,38,59976.0
2023-09-24,11,22,59976.0
2023-09-25,11,37,59976.0
2023-09-26,10,07,59976.0
2023-09-27,09,49,59976.0
2023-09-28,10,08,59976.0
2023-09-29,11,46,59976.0
2023-09-30,09,49,59976.0
2023-10-01,09,49,59976.0
2023-10-02,10,00,59976.0
2023-10-03,10,00,59976.0
2023-10-04,01,15,59989.0
2023-10-04,08,46,59989.0
2023-10-05,09,51,59989.0
2023-10-08,01,13,44989.0
2023-10-08,06,22,44989.0
2023-10-09,20,02,49990.0
2023-10-15,05,51,49989.0
2023-10-17,09,35,52990.0
2023-10-27,00,17,57990.0
2023-10-30,19,18,59989.0
2023-11-09,16,13,49989.0
2023-11-10,20,04,45989.0
2023-11-13,18,50,52989.0
2023-11-17,02,04,59989.0
2023-12-18,10,52,52990.0
2024-01-01,14,31,59990.0
2024-01-14,14,53,44990.0
2024-01-15,09,46,44990.0
2024-01-16,06,00,44990.0
2024-01-21,16,19,58999.0
2024-01-25,16,42,59990.0
2024-04-09,16,29,57990.0
2024-04-10,06,30,59990.0
2024-04-11,09,00,59990.0
2024-04-12,09,50,59990.0
2024-04-13,08,10,59990.0
2024-04-14,06,20,59990.0
2024-04-16,15,24,57990.0
2024-04-17,09,25,59990.0
2024-04-18,08,20,59990.0
2024-04-19,07,50,59990.0
2024-04-22,21,12,57990.0
2024-05-01,06,19,59990.0
2024-05-03,12,09,44989.0
2024-05-09,14,19,59990.0
2024-06-12,20,29,67990.0
2024-06-13,10,37,67990.0
2024-06-14,09,35,67990.0
2024-06-20,00,35,59990.0
2024-07-23,00,34,49990.0
2024-07-26,12,51,67990.0
2024-08-03,09,06,59990.0
2024-08-13,21,19,49990.0
2024-08-20,15,57,59990.0
2024-09-27,19,32,44988.0
2024-10-09,14,47,49989.0
2024-11-06,04,15,59990.0
2024-12-25,08,39,59900.0
2025-01-13,22,03,49988.0
