Date,Hour,Minute,Price
2023-01-28,00,09,15790.0
2023-01-28,10,54,15990.0
2023-01-28,17,06,15790.0
2023-01-28,22,26,15990.0
2023-01-28,23,54,15790.0
2023-01-29,10,57,16740.0
2023-01-29,14,10,15790.0
2023-01-30,03,33,16740.0
2023-01-30,08,08,15790.0
2023-01-30,19,28,16990.0
2023-01-30,22,13,15790.0
2023-01-30,22,33,16740.0
2023-01-31,00,09,15790.0
2023-01-31,20,31,15990.0
2023-02-01,01,38,15790.0
2023-02-01,03,47,15990.0
2023-02-01,08,20,16040.0
2023-02-01,14,14,15990.0
2023-02-01,14,41,16740.0
2023-02-01,16,42,15790.0
2023-02-01,18,29,16740.0
2023-02-01,23,04,15790.0
2023-02-02,05,04,16040.0
2023-02-02,09,25,16740.0
2023-02-02,14,04,15790.0
2023-02-03,00,18,16740.0
2023-02-03,04,44,15790.0
2023-02-03,06,25,16740.0
2023-02-03,12,40,15790.0
2023-02-03,14,18,16740.0
2023-02-03,17,15,15790.0
2023-02-04,16,15,17201.0
2023-02-04,20,53,15890.0
2023-02-05,01,30,15790.0
2023-02-05,04,24,15890.0
2023-02-05,14,05,15690.0
2023-02-05,15,50,15790.0
2023-02-05,18,47,15690.0
2023-02-05,22,37,15790.0
2023-02-06,05,49,15690.0
2023-02-06,07,34,16040.0
2023-02-07,03,56,15890.0
2023-02-07,06,26,16040.0
2023-02-07,11,57,15790.0
2023-02-08,06,24,15890.0
2023-02-08,19,24,15790.0
2023-02-09,00,01,15890.0
2023-02-09,08,03,15790.0
2023-02-10,12,04,15790.0
2023-02-10,19,27,15990.0
2023-02-11,16,21,15790.0
2023-02-12,22,44,15790.0
2023-02-14,03,32,15790.0
2023-02-15,13,21,15790.0
2023-02-16,14,30,15790.0
2023-02-18,00,57,15700.0
2023-02-18,05,24,15790.0
2023-02-19,09,20,15790.0
2023-02-20,09,47,16040.0
2023-02-21,14,58,15790.0
2023-02-21,18,42,16040.0
2023-02-22,07,55,15790.0
2023-02-22,11,11,16040.0
2023-02-22,17,09,15790.0
2023-02-22,22,50,16040.0
2023-02-22,23,12,15790.0
2023-02-23,00,19,16040.0
2023-02-23,03,12,15790.0
2023-02-24,07,26,15790.0
2023-02-24,07,43,15700.0
2023-02-24,13,40,15790.0
2023-02-25,16,30,15790.0
2023-02-26,07,04,15590.0
2023-02-26,10,04,15790.0
2023-02-26,16,32,16040.0
2023-02-27,17,51,16040.0
2023-02-27,18,43,15590.0
2023-03-01,11,10,16040.0
2023-03-01,21,18,15700.0
2023-03-02,07,22,16040.0
2023-03-02,14,29,15790.0
2023-03-03,21,22,15790.0
2023-03-05,11,48,15590.0
2023-03-06,10,46,16040.0
2023-03-06,21,49,15790.0
2023-03-07,07,27,16040.0
2023-03-07,07,49,15790.0
2023-03-07,11,51,16040.0
2023-03-07,18,54,15590.0
2023-03-08,19,59,16040.0
2023-03-08,21,30,15790.0
2023-03-08,23,49,16040.0
2023-03-08,23,58,15790.0
2023-03-09,01,04,16040.0
2023-03-09,15,35,15790.0
2023-03-11,13,49,15240.0
2023-04-27,20,49,15790.0
2023-05-01,22,50,15240.0
2023-05-02,21,57,15140.0
2023-05-02,21,57,15240.0
2023-05-02,21,58,15140.0
2023-05-03,10,37,15240.0
2023-05-06,09,48,15240.0
2023-05-07,16,20,15240.0
2023-05-08,23,38,15240.0
2023-05-11,10,46,15240.0
2023-05-12,23,37,15240.0
2023-05-14,15,56,15240.0
2023-05-16,17,49,15240.0
2023-05-17,21,42,15240.0
2023-05-18,23,18,15240.0
2023-05-20,22,30,15240.0
2023-05-27,10,16,14990.0
2023-05-31,12,22,14990.0
2023-06-01,14,07,14990.0
2023-06-02,16,17,15240.0
2023-06-03,22,19,15090.0
2023-06-05,22,15,15240.0
2023-06-07,14,01,15240.0
2023-06-07,22,10,14990.0
2023-06-09,11,00,14990.0
2023-06-12,19,23,14990.0
2023-06-13,23,31,14990.0
2023-06-15,21,47,14970.0
2023-06-15,22,45,14990.0
2023-06-17,02,58,14990.0
2023-06-18,09,45,14990.0
2023-06-19,16,44,14990.0
2023-06-20,09,46,15240.0
2023-06-20,14,11,14990.0
2023-06-20,17,33,15240.0
2023-06-20,22,46,14990.0
2023-06-21,06,13,15240.0
2023-06-21,10,54,14990.0
2023-06-21,21,43,15240.0
2023-06-22,21,53,15240.0
2023-06-24,09,41,15240.0
2023-06-25,09,46,14870.0
2023-06-25,17,01,15240.0
2023-06-26,21,57,14990.0
2023-06-28,11,27,14990.0
2023-06-29,11,32,14990.0
2023-06-30,11,43,14990.0
2023-07-01,06,02,14870.0
2023-07-01,11,46,15240.0
2023-07-02,14,09,15240.0
2023-07-03,16,52,15240.0
2023-07-04,21,55,15240.0
2023-07-05,23,49,15240.0
2023-07-07,19,23,15240.0
2023-07-08,21,50,15240.0
2023-07-10,14,09,15240.0
2023-07-11,14,15,15240.0
2023-07-12,16,42,15240.0
2023-07-13,22,01,15240.0
2023-07-14,06,02,14990.0
2023-07-15,10,19,14990.0
2023-07-16,10,33,14990.0
2023-07-17,11,49,14990.0
2023-07-18,13,09,14990.0
2023-07-19,18,03,14990.0
2023-07-20,22,18,14990.0
2023-07-21,22,26,14990.0
2023-07-22,22,10,15240.0
2023-07-22,23,33,14990.0
2023-07-23,22,01,15240.0
2023-07-23,22,30,14990.0
2023-07-24,10,56,15240.0
2023-07-25,19,13,15240.0
2023-07-27,16,52,15240.0
2023-07-29,17,05,15240.0
2023-07-30,17,16,15240.0
2023-07-31,18,56,15240.0
2023-08-01,19,26,15240.0
2023-08-02,23,00,15240.0
2023-08-03,14,18,14990.0
2023-08-04,14,27,14990.0
2023-08-04,22,02,14900.0
2023-08-04,22,30,14990.0
2023-08-04,23,16,14900.0
2023-08-05,06,01,14990.0
2023-08-06,10,05,14990.0
2023-08-06,11,13,14975.0
2023-08-06,14,17,14990.0
2023-08-07,17,12,14990.0
2023-08-08,14,33,14950.0
2023-08-08,15,02,14990.0
2023-08-08,17,14,14950.0
2023-08-08,17,56,14990.0
2023-08-08,20,32,14950.0
2023-08-08,22,03,14990.0
2023-08-09,22,06,14990.0
2023-08-10,11,57,14950.0
2023-08-10,16,09,15240.0
2023-08-10,20,42,15200.0
2023-08-10,20,42,15240.0
2023-08-10,20,42,15200.0
2023-08-10,23,11,14990.0
2023-08-11,07,27,15240.0
2023-08-12,10,59,15240.0
2023-08-13,11,38,15240.0
2023-08-14,14,21,15240.0
2023-08-15,14,36,15240.0
2023-08-16,14,33,14990.0
2023-08-17,14,37,14990.0
2023-08-19,07,13,15240.0
2023-08-20,14,27,15240.0
2023-08-21,17,23,15240.0
2023-08-22,18,06,15240.0
2023-08-23,22,16,15240.0
2023-08-24,22,17,15240.0
2023-08-26,02,28,14990.0
2023-08-27,05,14,14990.0
2023-08-28,07,03,14990.0
2023-08-28,18,06,14970.0
2023-08-28,18,07,14990.0
2023-08-29,22,43,14990.0
2023-09-05,17,37,15240.0
2023-09-07,13,29,14990.0
2023-09-22,08,24,15240.0
2023-09-22,09,02,15240.0
2023-09-23,08,32,15240.0
2023-09-24,09,48,15240.0
2023-09-25,09,02,15240.0
2023-09-26,09,50,15240.0
2023-09-27,07,32,15240.0
2023-09-28,06,16,15240.0
2023-09-29,05,46,15240.0
2023-09-30,02,24,23825.0
2023-09-30,23,42,15240.0
2023-10-01,11,00,15180.0
2023-10-01,21,17,15240.0
2023-10-02,07,36,15180.0
2023-10-03,08,53,15240.0
2023-10-03,23,30,15180.0
2023-10-04,01,54,15240.0
2023-10-04,12,50,15180.0
2023-10-04,18,43,15240.0
2023-10-05,06,16,15240.0
2023-10-06,19,46,14790.0
2023-10-07,00,04,14540.0
2023-10-07,01,49,14790.0
2023-10-07,02,32,14540.0
2023-10-07,10,57,14790.0
2023-10-07,18,24,14540.0
2023-10-08,00,03,14040.0
2023-10-08,05,32,14790.0
2023-10-09,04,38,14040.0
2023-10-09,23,48,14790.0
2023-10-09,23,48,14040.0
2023-10-10,01,00,14290.0
2023-10-11,16,43,14790.0
2023-10-11,17,03,14290.0
2023-10-13,09,50,14750.0
2023-10-13,12,23,14290.0
2023-10-14,07,14,14040.0
2023-10-15,00,10,14790.0
2023-10-15,00,12,14790.0
2023-10-15,00,19,14790.0
2023-10-15,00,26,14790.0
2023-10-15,00,31,14750.0
2023-10-15,00,35,14790.0
2023-10-15,00,41,14750.0
2023-10-15,00,48,14790.0
2023-10-15,00,59,14790.0
2023-10-15,01,02,14790.0
2023-10-15,01,04,14790.0
2023-10-15,01,04,14790.0
2023-10-15,01,05,14790.0
2023-10-15,01,25,14790.0
2023-10-15,01,27,14790.0
2023-10-15,01,28,14790.0
2023-10-15,01,40,14790.0
2023-10-15,01,53,14790.0
2023-10-15,01,56,14790.0
2023-10-15,01,56,14790.0
2023-10-15,01,57,14790.0
2023-10-15,02,08,14790.0
2023-10-15,02,09,14790.0
2023-10-15,02,17,14790.0
2023-10-15,02,17,14790.0
2023-10-15,02,27,14790.0
2023-10-15,02,39,14790.0
2023-10-15,02,39,14790.0
2023-10-15,02,40,12500.0
2023-10-15,02,42,14790.0
2023-10-15,02,42,14790.0
2023-10-15,02,44,14790.0
2023-10-15,02,46,14790.0
2023-10-15,02,46,14790.0
2023-10-15,02,47,14790.0
2023-10-15,02,48,14790.0
2023-10-15,02,50,14790.0
2023-10-15,02,50,14790.0
2023-10-15,02,52,14790.0
2023-10-15,02,57,14790.0
2023-10-15,03,14,14790.0
2023-10-15,03,15,14790.0
2023-10-15,03,25,14790.0
2023-10-15,03,40,14790.0
2023-10-15,03,49,14790.0
2023-10-15,03,49,14790.0
2023-10-15,03,50,14790.0
2023-10-15,03,56,14790.0
2023-10-15,03,57,14790.0
2023-10-15,03,58,14790.0
2023-10-15,04,01,14790.0
2023-10-15,04,01,14790.0
2023-10-15,04,09,14790.0
2023-10-15,04,09,14790.0
2023-10-15,04,11,14790.0
2023-10-15,04,11,14790.0
2023-10-15,04,17,14790.0
2023-10-15,04,18,14790.0
2023-10-15,04,20,14790.0
2023-10-15,04,41,14790.0
2023-10-15,04,52,14790.0
2023-10-15,04,58,14790.0
2023-10-15,05,09,14790.0
2023-10-15,05,09,14790.0
2023-10-15,05,15,14790.0
2023-10-15,05,19,14790.0
2023-10-15,05,25,14790.0
2023-10-15,05,35,14790.0
2023-10-15,18,09,14040.0
2023-10-16,02,57,14890.0
2023-10-17,20,14,14750.0
2023-10-18,06,33,14890.0
2023-10-21,07,44,14750.0
2023-10-21,09,35,14890.0
2023-10-22,00,15,14750.0
2023-10-22,06,22,14390.0
2023-10-23,17,08,14750.0
2023-10-24,00,50,14390.0
2023-10-24,06,34,14750.0
2023-10-24,08,03,14390.0
2023-10-24,08,50,14750.0
2023-10-24,11,37,14390.0
2023-10-25,20,45,14750.0
2023-10-25,22,09,14390.0
2023-10-28,21,21,14140.0
2023-10-31,00,02,14890.0
2023-11-01,10,08,14390.0
2023-11-05,11,23,14890.0
2023-11-06,08,58,14390.0
2023-11-13,00,47,14890.0
2023-11-16,19,43,14990.0
2023-11-21,12,48,16999.0
2023-11-22,20,11,14990.0
2023-11-26,13,03,15240.0
2023-12-02,00,14,14890.0
2023-12-06,12,18,14870.0
2023-12-06,17,08,14890.0
2023-12-07,15,35,14870.0
2023-12-10,08,59,14850.0
2023-12-10,11,39,14870.0
2023-12-11,09,35,14850.0
2023-12-13,13,00,14870.0
2023-12-13,23,05,14850.0
2023-12-14,07,55,14870.0
2023-12-14,20,07,14850.0
2023-12-15,13,10,14870.0
2023-12-19,12,34,15390.0
2023-12-20,22,21,14870.0
2023-12-26,10,08,14850.0
2023-12-26,22,05,14870.0
2023-12-27,21,40,14850.0
2023-12-31,00,04,14890.0
2024-01-07,13,30,15490.0
2024-01-07,17,57,14890.0
2024-01-08,08,51,14890.0
2024-01-09,13,58,15490.0
2024-01-10,02,05,15390.0
2024-01-13,08,02,14890.0
2024-01-15,14,01,14870.0
2024-01-15,18,55,14890.0
2024-01-15,21,15,14850.0
2024-01-16,05,30,14850.0
2024-01-17,05,30,14850.0
2024-01-18,07,55,14850.0
2024-01-19,08,06,14850.0
2024-01-20,09,11,14850.0
2024-01-21,07,25,14850.0
2024-01-22,08,36,14820.0
2024-01-23,08,45,15390.0
2024-01-24,01,27,14820.0
2024-01-29,13,36,15390.0
2024-02-02,18,56,14970.0
2024-02-03,22,33,14990.0
2024-02-08,22,51,14970.0
2024-02-10,12,30,14990.0
2024-02-11,03,03,14970.0
2024-02-16,22,40,15220.0
2024-02-28,00,36,15390.0
2024-03-01,20,34,15370.0
2024-03-02,12,52,14990.0
2024-03-06,09,49,15390.0
2024-03-09,04,35,14990.0
2024-03-15,09,42,15390.0
2024-03-16,18,31,14970.0
2024-03-17,07,02,14990.0
2024-03-24,12,27,14970.0
2024-03-26,00,07,14990.0
2024-03-26,10,07,14970.0
2024-03-28,19,34,14790.0
2024-03-29,22,36,15490.0
2024-03-31,13,18,14790.0
2024-04-02,21,39,15370.0
2024-04-05,08,20,14890.0
2024-04-09,00,58,14290.0
2024-04-10,12,22,14890.0
2024-04-12,23,11,14990.0
2024-04-13,05,30,14990.0
2024-04-14,07,35,14990.0
2024-04-15,05,30,14970.0
2024-04-16,08,30,15390.0
2024-04-17,05,40,14990.0
2024-04-18,07,00,14990.0
2024-04-19,08,25,14990.0
2024-04-29,20,56,15390.0
2024-05-02,00,19,14790.0
2024-05-02,08,25,9790.0
2024-05-02,08,39,14790.0
2024-05-02,08,40,9790.0
2024-05-02,08,40,14790.0
2024-05-02,08,40,9790.0
2024-05-02,08,40,14790.0
2024-05-02,08,40,9790.0
2024-05-02,08,41,14790.0
2024-05-02,08,42,9790.0
2024-05-02,08,42,14790.0
2024-05-02,08,44,9790.0
2024-05-02,08,45,14790.0
2024-05-02,15,38,14770.0
2024-05-02,15,54,14790.0
2024-05-02,23,33,14770.0
2024-05-02,23,34,14790.0
2024-05-03,00,32,14290.0
2024-05-04,01,05,14490.0
2024-05-04,11,46,14290.0
2024-05-06,14,11,14490.0
2024-05-08,17,54,14990.0
2024-05-09,08,50,14990.0
2024-05-12,15,46,15390.0
2024-05-15,12,31,14640.0
2024-05-18,00,39,14890.0
2024-05-19,09,59,14490.0
2024-05-24,09,27,14990.0
2024-05-25,07,41,15390.0
2024-05-29,20,54,14970.0
2024-05-30,14,08,14990.0
2024-05-31,02,35,14970.0
2024-06-01,20,43,14990.0
2024-06-02,09,08,15370.0
2024-06-03,08,32,14990.0
2024-06-09,18,26,14590.0
2024-06-09,19,12,14990.0
2024-06-09,20,06,14970.0
2024-06-10,22,03,15390.0
2024-06-12,17,00,14590.0
2024-06-15,21,34,14990.0
2024-06-27,09,21,14970.0
2024-07-01,12,00,14590.0
2024-07-01,20,11,15390.0
2024-07-01,23,57,14570.0
2024-07-02,07,05,15390.0
2024-07-03,06,45,15390.0
2024-07-03,23,42,17290.0
2024-07-03,23,42,15390.0
2024-07-05,10,24,14490.0
2024-07-08,07,20,14990.0
2024-07-13,15,26,14490.0
2024-07-15,16,15,15390.0
2024-07-19,15,57,14240.0
2024-07-20,01,47,14040.0
2024-07-22,16,19,14240.0
2024-07-27,21,57,15390.0
2024-07-31,21,50,15370.0
2024-08-05,19,10,14990.0
2024-08-06,00,14,14240.0
2024-08-06,19,54,14970.0
2024-08-07,11,04,14240.0
2024-08-10,14,00,14950.0
2024-08-10,16,30,14240.0
2024-08-11,11,31,14950.0
2024-08-11,12,17,14240.0
2024-08-12,14,48,14950.0
2024-08-15,09,01,14490.0
2024-08-17,10,50,14950.0
2024-08-21,18,59,15350.0
2024-08-24,13,56,14450.0
2024-08-30,11,34,14900.0
2024-08-30,14,01,14890.0
2024-08-30,22,50,14880.0
2024-08-31,18,10,15390.0
2024-09-03,23,13,15350.0
2024-09-04,19,53,14490.0
2024-09-04,23,24,15999.0
2024-09-05,22,10,14950.0
2024-09-07,15,08,15999.0
2024-09-14,12,43,14850.0
2024-09-15,12,46,15390.0
2024-09-17,14,32,15370.0
2024-09-18,13,53,15390.0
2024-09-18,23,42,15350.0
2024-09-20,10,34,15340.0
2024-09-21,11,33,15330.0
2024-09-21,20,51,15340.0
2024-09-22,17,50,15330.0
2024-09-25,13,47,15290.0
2024-09-25,18,42,15330.0
2024-09-26,01,03,14040.0
2024-09-29,19,08,14030.0
2024-09-30,08,17,14040.0
2024-09-30,13,35,14030.0
2024-09-30,13,37,14040.0
2024-09-30,14,37,14030.0
2024-09-30,18,46,14000.0
2024-10-01,14,10,14040.0
2024-10-02,14,10,14000.0
2024-10-02,14,12,14040.0
2024-10-02,14,14,14000.0
2024-10-02,14,16,14040.0
2024-10-02,14,16,14000.0
2024-10-02,14,17,14040.0
2024-10-02,14,21,14000.0
2024-10-02,14,25,14040.0
2024-10-02,14,30,14000.0
2024-10-02,14,32,14040.0
2024-10-02,14,33,14000.0
2024-10-02,14,34,14040.0
2024-10-02,14,36,14000.0
2024-10-02,14,38,14040.0
2024-10-02,14,40,14000.0
2024-10-02,14,46,14040.0
2024-10-02,14,49,14000.0
2024-10-02,14,55,14040.0
2024-10-02,15,20,14000.0
2024-10-02,15,32,14040.0
2024-10-02,15,39,14000.0
2024-10-02,17,55,14040.0
2024-10-02,18,09,14000.0
2024-10-02,18,41,14040.0
2024-10-02,20,51,14000.0
2024-10-02,21,16,14040.0
2024-10-02,22,40,14000.0
2024-10-02,22,59,14040.0
2024-10-03,01,59,14000.0
2024-10-03,07,17,14040.0
2024-10-03,14,29,14000.0
2024-10-03,15,01,14040.0
2024-10-03,23,42,14000.0
2024-10-04,15,22,14040.0
2024-10-05,10,35,14000.0
2024-10-06,09,41,13840.0
2024-10-06,15,10,14000.0
2024-10-06,23,07,13840.0
2024-10-07,08,58,14590.0
2024-10-07,14,42,14000.0
2024-10-07,23,32,14590.0
2024-10-08,19,26,14250.0
2024-10-10,11,59,14730.0
2024-10-10,12,25,14490.0
2024-10-15,14,53,14950.0
2024-10-15,19,15,14850.0
2024-10-16,22,42,14490.0
2024-10-19,13,11,14470.0
2024-10-20,10,45,14040.0
2024-10-20,22,49,14750.0
2024-10-21,11,16,14040.0
2024-10-21,14,34,14750.0
2024-10-22,08,43,14040.0
2024-10-29,17,02,14850.0
2024-10-29,17,09,14040.0
2024-10-29,17,18,14850.0
2024-10-29,17,20,14040.0
2024-11-06,23,34,14390.0
2024-11-07,21,25,14250.0
2024-11-08,15,23,14790.0
2024-11-10,01,37,15490.0
2024-11-12,15,24,14790.0
2024-11-13,17,05,15390.0
2024-11-16,21,34,15200.0
2024-11-17,13,02,15370.0
2024-11-21,13,25,15390.0
2024-11-21,14,50,15370.0
2024-11-24,12,13,14570.0
2024-11-28,11,29,14490.0
2024-11-28,21,44,14550.0
2024-12-01,09,22,14490.0
2024-12-01,09,58,14550.0
2024-12-03,13,07,15390.0
2024-12-04,20,30,15350.0
2024-12-11,11,54,14950.0
2024-12-15,23,13,14750.0
2024-12-16,20,14,14790.0
2024-12-18,15,07,14750.0
2024-12-24,00,17,14490.0
2024-12-26,12,07,14190.0
2024-12-26,12,15,14450.0
2024-12-31,12,02,14990.0
2024-12-31,16,14,14490.0
2024-12-31,16,31,14450.0
2025-01-03,00,07,14490.0
2025-01-07,05,56,15390.0
2025-01-09,16,33,14450.0
2025-01-10,12,09,15390.0
2025-01-10,15,11,15350.0
2025-01-10,16,22,15390.0
2025-01-13,02,34,14990.0
2025-01-13,13,44,15350.0
2025-01-13,15,13,14040.0
2025-01-13,16,14,15350.0
2025-01-14,13,55,14970.0
2025-01-14,16,46,14750.0
2025-01-19,11,59,14650.0
2025-01-19,12,39,14040.0
2025-01-19,12,46,14650.0
2025-01-19,12,58,14750.0
2025-01-19,14,07,14650.0
2025-01-19,14,40,14750.0
2025-01-19,17,44,14650.0
2025-01-19,22,53,14750.0
2025-01-21,01,52,14790.0
2025-01-21,23,09,14990.0
2025-01-23,15,50,14950.0
2025-01-23,17,19,15000.0
